"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","monthIdentified","dayIdentified","year","month","day","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","previousCatalogNumber","relatedCatalogItem"
"3476","2019-10-11 11:20:18-03","UFPR","UPCB","43745","PreservedSpecimen","Plantae",NA,NA,NA,"Violaceae","Anchietea","pyrifolia","Anchietea pyrifolia","(Mart.) G.Don","1999","Souza, V.C.","12104","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto com ramos escandentes e sementes vináceas, em mata de altitude..","auto","Souza, J.P.","03","24","1996","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477","2020-03-09 08:20:07-03","UFPR","UPCB","88789","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","2014","Souza, V.C. et al.","12137","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde. Beira de Córrego do Caparaó. Mata de altidude","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto, ca. 2m alt.; flores verdes com tricomas vermelhos..","auto","Goldenberg, R.",NA,NA,"1996","09","01",NA,NA,NA,NA,NA,NA,"UPCB0032117","UPCB0032117",NA,NA,NA,NA
"3478","2020-03-09 08:20:12-03","UFPR","UPCB","82723","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Miconia",NA,"Miconia",NA,NA,"Souza, V.C.","12136","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde. Beira de Córrego do Caparaó. Matata de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto, ca. 2m alt.; frutos imaturos verdes..","auto",NA,NA,NA,"1996","09","01",NA,NA,NA,NA,NA,NA,"UPCB0015284","UPCB0015284",NA,NA,NA,NA
"3479","2020-03-09 08:20:12-03","UFPR","UPCB","82724","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Miconia",NA,"Miconia",NA,NA,"Souza, V.C.","12124","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde. Mata de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arvoreta, ca. 3m alt.; frutos imaturos verdes..","auto",NA,NA,NA,"1996","09","01",NA,NA,NA,NA,NA,NA,"UPCB0015285","UPCB0015285",NA,NA,NA,NA
"3480","2020-03-09 08:20:04-03","UFPR","UPCB","83008","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","2016","Goldenberg, R.","2184","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; floresta baixa, de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 2m, à sombra; flores velhas com hipanto verde-claro..","auto","Reginato, M.",NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,"UPCB0012983","UPCB0012983",NA,NA,NA,NA
"3481","2020-03-09 08:20:52-03","UFPR","UPCB","82997","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Cogn.","2015","Goldenberg, R.","2183","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; floresta baixa, de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arvoreta 3m; flores com pétalas brancas, estames pequenos amarelos, estames grandes com anteras roxas e apêndices do conectivo amarelos..","auto","Goldenberg, R.",NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,"UPCB0023034","UPCB0023034",NA,NA,NA,NA
"3482","2020-03-09 08:20:41-03","UFPR","UPCB","83007","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Tibouchina","fothergillae","Tibouchina fothergillae","(Schrank & Mart. ex DC.) Cogn.","2015","Goldenberg, R.","2185","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; floresta baixa, de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 1,5m; brácteas caducas vermelhas, flores com hipanto verde ou vermelho, pétalas roxas velhas (com a base branca) com hipanto verde-claro, estames grandes com filete, conectivo rosados, anteras lilás-claro e ápice roxo, estame","auto","Goldenberg, R.",NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,"UPCB0017998","UPCB0017998 UPCB0017998_1",NA,NA,NA,NA
"3483","2019-10-11 11:13:42-03","UFPR","UPCB","83004","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae",NA,NA,NA,NA,NA,"Goldenberg, R.","2181","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; floresta baixa, de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 1,5cm, à sombra; corola om lábio superior com a base branca e o resto lilás e recoberto com tricomas, lábio inferior com porção central rosada e laterais rosa-choque..","auto",NA,NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3484","2020-03-09 08:20:10-03","UFPR","UPCB","82996","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Leandra","sulfurea","Leandra sulfurea","Cogn.","2015","Goldenberg, R.","2180","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; floresta baixa, de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 50 cm, semi-prostrado, à sombra; flores com hipanto verde, pétalas e estames brancos..","auto","Goldenberg, R.",NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,"UPCB0014454","UPCB0014454",NA,NA,NA,NA
"3485","2020-03-09 08:20:08-03","UFPR","UPCB","83012","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Leandra","pallida","Leandra pallida","Cogn.","2016","Goldenberg, R.","2179","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; vegetação arbustiva de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 30 cm, prostrado, à sombra; inflorescências jovens..","auto","Reginato, M.",NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,"UPCB0013768","UPCB0013768",NA,NA,NA,NA
"3486","2019-10-11 11:14:37-03","UFPR","UPCB","83026","PreservedSpecimen","Plantae",NA,NA,NA,"Berberidaceae","Berberis","glazioviana","Berberis glazioviana","Brade","2015","Goldenberg, R.","2178","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Macieira; vegetação arbustiva de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 2m, ereto, ao sol; frutos enegrecidos..","auto","Goldenberg, R.",NA,NA,"2015","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487","2020-03-09 08:20:12-03","UFPR","UPCB","80943","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Marcetia","taxifolia","Marcetia taxifolia","(A.St.-Hil.) DC.","2014","Colletta, G.D.","489","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, trilha para o pico da Bandeira entre Tronqueira e o Terreirão.","-41.8683013916016","-20.4333000183105","21645",NA,"Arvoreta 1,2m alt.; frutos imaturos avermelhados e maduros castanhos..","auto","Goldenberg, R.",NA,NA,"2010","04","11",NA,NA,NA,NA,NA,NA,"UPCB0023472","UPCB0023472 UPCB0023472_1",NA,NA,NA,NA
"3488","2020-03-09 08:20:39-03","UFPR","UPCB","80942","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Tibouchina",NA,"Tibouchina",NA,NA,"Colletta, G.D.","483","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, trilha para o pico da Bandeira entre Tronqueira e o Terreirão.","-41.8683013916016","-20.4333000183105","21645",NA,"Arvoreta 1,5m alt.; frutos imaturos verdes e maduros castanhos..","auto",NA,NA,NA,"2010","04","11",NA,NA,NA,NA,NA,NA,"UPCB0023441","UPCB0023441",NA,NA,NA,NA
"3489","2020-03-09 08:20:27-03","UFPR","UPCB","80426","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Miconia","picinguabensis","Miconia picinguabensis","R.Goldenb.","2014","Colletta, G.D.","313","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde, trilha do Jacú","-41.8683013916016","-20.4333000183105","21645",NA,"Árvore 6m alt.; flores brancas.","auto","Goldenberg, R.",NA,NA,"2010","01","12",NA,NA,NA,NA,NA,NA,"UPCB0020830","UPCB0020830 UPCB0020830_1",NA,NA,NA,NA
"3490","2020-03-09 08:20:05-03","UFPR","UPCB","50158","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Leandra","dispar","Leandra dispar","(Gardn.) Cogn.","2004","Leoni, L.S.","5624","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional, trilha para o vale Encantado","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto 1,6-2,0m, corola com filamentos vináceos. Alt.: 2150m s.n.m..","auto","Goldenberg, R.","01","01","2004","02","26",NA,NA,NA,NA,NA,NA,"UPCB0013003","UPCB0013003",NA,NA,NA,NA
"3491","2020-03-09 08:20:01-03","UFPR","UPCB","56348","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Leandra",NA,"Leandra",NA,"2007","Leoni, L.S.","106","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional Vale Encantado","-41.8683013916016","-20.4333000183105","21645",NA,"Subarbustiva, ca. 0,77m, pilosidade de cor avermelhada, corola alva com filamentos vináceos..","auto","Goldenberg, R.","01","01","2005","10","03",NA,NA,"1998","1998",NA,NA,"UPCB0012773","UPCB0012773",NA,NA,NA,NA
"3492","2020-03-09 08:20:12-03","UFPR","UPCB","68256","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Marcetia","taxifolia","Marcetia taxifolia","(A.St.-Hil.) DC.","2010","Guimarães, P.","343","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional, Vale Encantado, Córrego José Pedro, início da trilha no lado mineiro.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbustiva 1,8m, pétala rosa, antera amarela e alaranjada, estilete rosa, fruto marrom. Entre vegetação campestre, com afloramentos de rocha..","auto","Goldenberg, R.","01","01","2008","03","27",NA,NA,"2400","2400",NA,NA,"UPCB0015056","UPCB0015056",NA,NA,NA,NA
"3493","2019-10-11 11:17:09-03","UFPR","UPCB","80397","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae",NA,NA,NA,NA,NA,"Kuntz, J.","487","Brasil","Minas Gerais","Alto Caparaó","Trilha entre Tronqueira e Terreirão. Beira de córrego. Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto ca. 1,5m alt.; flores roxa..","auto",NA,NA,NA,"2012","03","20",NA,NA,NA,NA,NA,NA,"UPCB0008731","UPCB0008731",NA,NA,NA,NA
"3494","2020-03-09 08:20:43-03","UFPR","UPCB","80395","PreservedSpecimen","Plantae",NA,NA,NA,"Melastomataceae","Tibouchina","microphylla","Tibouchina microphylla","Cogn. ex Schwacke","2016","Kuntz, J.","477","Brasil","Minas Gerais","Alto Caparaó","Trilha entre Tronqueira e Terreirão. Parque Nacional do Caparaó. Campo de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Arbusto ca. 2,5m alt., flores alvas..","auto","Meyer, F.S.","05","17","2012","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8897","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria",NA,"Alstroemeria","L.","2017","Camelo, M.C.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","4","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Floresta Estacional Semidecidual Montana","-41.855833","-20.420556",NA,NA,"Caule verde, vináceo na base, folha membranácea, discolor. Pétalas e sépalas com ápice verde com máculas vinhos mais escuras, filete vináceo e anteras verde amareladas, fruto verde. Altura: 120 m. Habitat: Interior da mata. Hábito: Terrícola. Luminos",NA,NA,"01","26","2017","01","26","-41.855833","-20.420556","1328","1328",NA,NA,NA,NA,NA,NA,NA,NA
"3496","2020-01-09 11:37:24-03","UNIOESTE","UNOP","8888","S","Plantae",NA,NA,NA,"Araceae","Anthurium","erythrospadix","Anthurium erythrospadix","Nadruz, Camelo & Temponi","2018","Camelo, M.C.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","3","Brasil","Minas Gerais","Alto Caparaó, Parque Nacional","Parque Nacional do Caparaó, Floresta Estacional Semidecidual Montana","-41.855833","-20.420556",NA,NA,"Caule ereto, catafilo e profilo decomposto persistente no ápice caduco na base. Pecíolo adaxial reto com margens 1-3 carenado abaxial, lamina foliar cartácea, discolor, nervura abaxial aguda, nervura adaxial obtusa até a metade e aguda apical, nervur",NA,"Temponi, L.G.; Camelo, M.C.","02","10","2017","01","25","-41.855833","-20.420556","1328","1328",NA,NA,NA,NA,NA,NA,NA,NA
"3497","2018-09-12 14:48:20-03","UNIOESTE","UNOP","8882","S","Plantae",NA,NA,NA,"Melastomataceae","Trembleya","parviflora","Trembleya parviflora","(D. Don) Cogn.","2017","Nadruz, M.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","3163","Brasil","Minas Gerais","Alto Caparaó, Parque Nacional","Trilha para o Vale encantado. Floresta Estacional Semidecidual Alto-Montana","-41.834444","-20.410833",NA,NA,"Com influencia antrópica. Lamina membranácea, esverdeada, discolor. Pedúnculo acastanhado, corola embranquicada com nuancias rosadas, filetes rosados. Aproximadamente 2 m de altura.",NA,"Leoni, L.","04","25","2017","04","25","-41.834444","-20.410833","2009","2009",NA,NA,NA,NA,NA,NA,NA,NA
"3498","2018-09-12 14:48:23-03","UNIOESTE","UNOP","8884","S","Plantae",NA,NA,NA,"Orobanchaceae","Esterhazya",NA,"Esterhazya","(J.C. Mikan.)","2017","Nadruz, M.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","3164","Brasil","Minas Gerais","Alto Caparaó, Parque Nacional","em barranco na beira da Estrada para a Tronqueira","-41.840833","-20.406944",NA,NA,"Lamina foliar membranácea, esverdeada, discolor, pedúnculo vináceo, cálice esverdeado vináceo, corola avermelhada",NA,NA,"04","25","2017","04","25","-41.840833","-20.406944","1756","1756",NA,NA,NA,NA,NA,NA,NA,NA
"3499","2018-09-12 14:48:01-03","UNIOESTE","UNOP","8881","S","Plantae",NA,NA,NA,"Asteraceae","Baccharis",NA,"Baccharis","L.","2017","Nadruz, M.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","3162","Brasil","Minas Gerais","Alto Caparaó, Parque Nacional","em barranco, estrada para a Tronqueira","-41.840833","-20.406944",NA,NA,"Com influencia antrópica. Caule alado, alas membranáceas, esverdeadas. Flores com cálice esverdeado, colora esbranquicado",NA,NA,"04","25","2017","04","25","-41.840833","-20.406944","2","2",NA,NA,NA,NA,NA,NA,NA,NA
"3500","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10503","S","Plantae",NA,NA,NA,"Araceae","Philodendron","appendiculatum","Philodendron appendiculatum","Nadruz & Mayo","2017","Camelo, M.C.; Temponi, L.G.; Ribeiro, R.; Nadruz, M.; Temponi, L.G.; Ribeiro, R.; Nadruz, M.","27","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde.","-41.845833","-20.419722",NA,NA,"Interior da Mata. Profilo verde a amarelado, pecíolo verde, cilíndrico, lamina foliar membranácea, verde, discolor. Inflorescência com 2-3 por simpódio floral, espata verde a amarelada em pré-antese, com flores femininas féteis verdes translúcidas, f",NA,"Temponi, L.G.; Nadruz, M.","11","16","2017","11","16","-41.845833","-20.419722","1320","1320",NA,NA,NA,NA,NA,NA,NA,NA
"3501","2018-09-12 14:47:59-03","UNIOESTE","UNOP","8893","S","Plantae",NA,NA,NA,"Araceae","Anthurium","mourae","Anthurium mourae","Engl.","2017","Camelo, M.C.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","5","Brasil","Minas Gerais","Alto Caparaó","Córrego José Pedro, próximo a Bromelia itatiaia, Trilha mourae","-41.841667","-20.410833",NA,NA,"Terrícola, caule ereto, verde, profilo marcescente, pecíolo avermelhado na base, cilindrico na abaxial, reto a caniculado no ápice, lamina foliar cartácea a coriácea, vede, discolor, sem pontuacoes glandulares, nervura central proeminentes na abaxial",NA,"Nadruz, M.; Leoni, L.","04","25","2017","04","25","-41.841667","-20.410833","1991","1991",NA,NA,NA,NA,NA,NA,NA,NA
"3502","2019-02-20 13:48:03-03","INPA","INPA","265890","S","Plantae","Bryophyta",NA,"Musgo","Hedwigiaceae","Rhacocarpus","inermis","Rhacocarpus inermis","(Müll.Hal.) Lindb.",NA,"Buck, WR","27058","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"2007","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265890",NA,NA,NA,NA,NA
"3503","2019-02-20 13:48:03-03","INPA","INPA","265885","S","Plantae","Bryophyta",NA,"Musgo","Hedwigiaceae","Rhacocarpus","inermis","Rhacocarpus inermis","(Müll.Hal.) Lindb.",NA,"Buck, WR","27043","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"2000","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265885",NA,NA,NA,NA,NA
"3504","2019-02-20 13:48:34-03","INPA","INPA","265884","S","Plantae","Bryophyta",NA,"Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.",NA,"Buck, WR","27035","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"1996","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265884",NA,NA,NA,NA,NA
"3505","2019-02-20 13:48:34-03","INPA","INPA","265886","S","Plantae","Bryophyta",NA,"Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.",NA,"Buck, WR","27048","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"2002","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265886",NA,NA,NA,NA,NA
"3506","2019-02-20 13:48:34-03","INPA","INPA","265889","S","Plantae","Bryophyta",NA,"Musgo","Sphagnaceae","Sphagnum","gracilescens","Sphagnum gracilescens","Müll.Hal.",NA,"Buck, WR","27056","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"2007","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265889",NA,NA,NA,NA,NA
"3507","2019-02-20 13:48:34-03","INPA","INPA","265888","S","Plantae","Bryophyta",NA,"Musgo","Sphagnaceae","Sphagnum","magellanicum","Sphagnum magellanicum","Brid.",NA,"Buck, WR","27054","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"2006","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265888",NA,NA,NA,NA,NA
"3508","2019-02-20 13:46:19-03","INPA","INPA","265883","S","Plantae","Bryophyta",NA,NA,"Orthotrichaceae",NA,NA,NA,NA,NA,"Buck, WR","26995","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"1994","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265883",NA,NA,NA,NA,NA
"3509","2019-02-20 14:08:24-03","INPA","INPA","246223","S","Plantae","Dicotyledon Com-Clade",NA,"Malpighiales","Euphorbiaceae","Croton","splendidus","Croton splendidus","Mart.","2006","Souza, VC de","12193","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Caminho entre Tronqueira (1970 m.s.m.) e o Pico da Bandeira (2890 m.s.m., 20º25'54.0S, 41º48'27.4W).","-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto","Lima, LR","08",NA,"1996","09","02",NA,NA,"1970","1970","Southern America",NA,"INPA0246223","INPA0246223 INPA0246223_e",NA,NA,NA,NA
"3510","2019-02-20 13:47:55-03","INPA","INPA","265887","S","Plantae","Bryophyta",NA,"Musgo","Dicranaceae","Dicranoloma","brasiliense","Dicranoloma brasiliense","Herzog",NA,"Buck, WR","27049","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,NA,"auto",NA,NA,NA,"2003","10","31",NA,NA,NA,NA,"Southern America",NA,"INPA0265887",NA,NA,NA,NA,NA
"3511","2017-09-14 11:41:28-03","MBML","MBML-HERBARIO","44244",NA,"Plantae",NA,NA,NA,"Amaranthaceae",NA,NA,NA,NA,NA,"L. Daneu; R.C. Forzza, L.C. Gomes & A. Amorim","496","Brasil","Minas Gerais","Alto Caparaó","Trilha de acesso ao Pico da Bandeira (Terreirão). Campo de Altitude","-41.795556","-20.434444",NA,NA,"Erva terrestre ca 15m alt., folhas verde concolor. Inflorescência de cor rosácea",NA,NA,NA,NA,"2010","12","02","41W47'44","20S26'4",NA,NA,NA,NA,"MBML044244","MBML044244",NA,NA,NA,NA
"3512","2017-09-14 11:44:14-03","MBML","MBML-HERBARIO","49124",NA,"Plantae",NA,NA,NA,"Compositae","Baccharis","hemiptera","Baccharis hemiptera",NA,NA,"G. Heiden; V.L. Rezende, C.T. Oliveira & M. Bünger","1950","Brasil","Minas Gerais","Alto Caparaó","Serra do Caparaó. Casa Queimada. Trilha para o Pico da Bandeira. Campo de Altitude Tropical, vegetação arbustiva em área de afloramentos rochosos","-41.808056","-20.457222",NA,NA,"Arbusto, ca 2m alt. Alas do caule e folhas verdes. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada",NA,"G. Heiden/30-09-2012",NA,NA,"2012","09","30","41W48'29","20S27'26","2211","2211",NA,NA,"MBML049124","MBML049124",NA,NA,NA,NA
"3513","2017-09-14 11:17:41-03","MBML","MBML-HERBARIO","49179",NA,"Plantae",NA,NA,NA,"Begoniaceae","Begonia","caparaoensis","Begonia caparaoensis",NA,NA,"L. Kollmann","13042","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparão","-41.837222","-20.406944",NA,NA,"Erva rupicola ao sol, peciolo e inflorescencia vermelhas, flores brancas, frutos avermelhados.",NA,"L. Kollmann",NA,NA,"2005","02","16","41W50'14","20S24'25",NA,NA,NA,NA,"MBML049179","MBML049179_1 MBML049179_2",NA,NA,NA,NA
"3514","2018-04-02 10:39:51-03","MBML","MBML-HERBARIO","52650",NA,"Plantae",NA,NA,NA,"Berberidaceae","Berberis","campos-portoi","Berberis campos-portoi",NA,NA,"J.R. Stehmann","6392","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, subida para o Pico da Bandeira","-41.801111","-20.429722",NA,NA,"Arbusto ca 70cm, muito ramificado desde a base, crescendo em afloramento rochoso, campo de altitude. Flores amarelas, pendulas",NA,"J.R. Stehmann/13-09-2016",NA,NA,"2016","09","13","41W48'4","20S25'47","2660","2660",NA,NA,"MBML052650","MBML052650",NA,NA,NA,NA
