"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","typeStatus"
"370","2019-11-07 11:17:26-03","UFMG","BHCB-SL","90415","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Hymenophyllum","undulatum","Hymenophyllum undulatum","(Sw.) Sw.","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Rupícola em mata de fundo de vale.",NA,"9986","2004","10","31","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Áreas com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"371","2019-11-07 11:16:40-03","UFMG","BHCB-SL","139571","PreservedSpecimen","Plantae",NA,NA,NA,"Dryopteridaceae","Lastreopsis","amplissima","Lastreopsis amplissima","(C.Presl) Tindale","Almeida, TE; Echternacht, LA; Bastos, TV; Santos, AMO","Brasil","Minas Gerais","Felício dos Santos","-43.252833","-18.233917",NA,NA,"Erva terrestre no interior de mata de galeria",NA,"2287","2010","04","03","América","APA Felício., Caminho para a Cachoeira do Sumidouro. Campo rupestre","-43.252833","-18.233917","1140","1140",NA,NA,NA,"Almeida, TE","2010","10","18",NA,NA
"372","2020-03-04 20:43:20-03","UFMG","BHCB-SL","90392","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Lycopodiella","benjaminiana","Lycopodiella benjaminiana","P.G.Windsch","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre em campo limpo úmido.",NA,"9963","2004","10","31","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,"BHCB016197",NA,"Salino, A",NA,NA,NA,NA,NA
"373","2019-11-07 11:18:35-03","UFMG","BHCB-SL","89717","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Microgramma","percussa","Microgramma percussa","(Cav.) de la Sota","Mota, NFO; Viana, PL","Brasil","Minas Gerais","Felício dos Santos","-43.286806","-18.179167",NA,NA,"Erva rupícola no interior de mata de galeria.",NA,"57","2004","08","09","América","APA Felício dos Santos, Entorno do Parque Estadual do Rio Preto, próximo ao Pico dois Irmãos.","-43.286806","-18.179167","1300","1400",NA,NA,NA,"Almeida, TE","2013",NA,NA,NA,NA
"374","2019-12-19 16:19:22-03","UFMG","BHCB-SL","90407","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Palhinhaea","cernua","Palhinhaea cernua","(L.) Franco & Vasc.","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre na borda da Mata de Galeria.",NA,"9978","2004","10","31","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres. Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Salino, A",NA,NA,NA,NA,NA
"375","2020-02-11 18:26:16-03","UFMG","BHCB-SL","90329","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Pecluma","camptophyllaria","Pecluma camptophyllaria camptophyllaria","(Brade) M.Kessler & A.R.Sm.","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288028","-18.191556",NA,NA,"Rupícola em mata entre afloramentos",NA,"9900","2004","10","29","América","APA Felício, regiao da mata do Isidoro, Área com diversas formacoes campestres , mata de galeria e capoes de mata","-43.288028","-18.191556","1150","1150",NA,"BHCB002210","BHCB002210","Assis, FC","2014","07","30","camptophyllaria",NA
"376","2019-11-07 11:18:55-03","UFMG","BHCB-SL","139581","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Phlebodium","pseudoaureum","Phlebodium pseudoaureum","(Cav.) Lellinger","Almeida, TE; Echternacht, LA; Bastos, TV; Santos, AMO","Brasil","Minas Gerais","Felício dos Santos","-43.2625","-18.228056",NA,NA,"Erva rupícola no campo rupestre. Prensado em álcool.",NA,"2297","2010","04","03","América","APA Felício., Caminho para a Cachoeira do Sumidouro. Campo rupestre","-43.2625","-18.228056","1366","1366",NA,NA,NA,"Almeida, TE","2010","04","03",NA,NA
"377","2020-02-11 18:25:54-03","UFMG","BHCB-SL","90396","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Phlegmariurus","flexibilis","Phlegmariurus flexibilis","(Fée) B.Øllg.","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Epífita pendente a 6m de altura, em Mata de Galeria.",NA,"9967","2004","10","31","América","APA Felício dos Santos. Região da Mata do Isidoro., Entorno do PArque Estadual Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,"BHCB001856",NA,"Øllgaard, BO","2014","02",NA,NA,NA
"378","2020-02-11 18:26:32-03","UFMG","BHCB-SL","90412","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Pityrogramma","calomelanos","Pityrogramma calomelanos","(L.) Link","Salino, A","Brasil","Minas Gerais","Felício dos Santos","-43.479939","-18.210389",NA,NA,"Terrestre a margem de riacho em campo úmido.",NA,"9983","2004","10","31","América","APA Felício.","-43.479939","-18.210389","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"379","2019-11-07 11:17:26-03","UFMG","BHCB-SL","90356","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Polyphlebium","angustatum","Polyphlebium angustatum","(Carmich.) Ebihara & Dubuisson","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.287139","-18.196694",NA,NA,"Epífita em Alsophila setosa, a margem de riacho de fundo de vale, na mata.",NA,"9927","2004","10","30","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.287139","-18.196694","1150","1350",NA,NA,NA,"Salino, A","2010","09",NA,NA,NA
"380","2019-11-07 11:17:30-03","UFMG","BHCB-SL","90391","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Polyphlebium","diaphanum","Polyphlebium diaphanum","(Kunth) Ebihara & Dubuisson","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Rupícola a margem de riacho, em mata de galeria.",NA,"9962","2004","10","31","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Áreas com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Salino, A","2010","09",NA,NA,NA
"381","2020-02-11 18:26:02-03","UFMG","BHCB-SL","90326","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Pseudolycopodiella","carnosa","Pseudolycopodiella carnosa","(Silveira) Holub","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288028","-18.191556",NA,NA,"Terrestre; em campo limpo úmido",NA,"9897","2004","10","29","América","Regiao da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmaos. Área com diversas formacoes campestres. Mata de Galeria e Capoes de Mata.","-43.288028","-18.191556","1150","1350",NA,"BHCB001873","BHCB001873","Salino, A","2014","11",NA,NA,NA
"382","2020-02-11 18:26:02-03","UFMG","BHCB-SL","90328","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Pseudolycopodiella","carnosa","Pseudolycopodiella carnosa","(Silveira) Holub","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felicio dos Santos","-43.288028","-18.191389",NA,NA,"Terrestre em campo limpo úmido.",NA,"9899","2004","10","29","América","Mata do Isidoro, Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões da Mata.","-43.288028","-18.191389","1150","1350",NA,NA,NA,"Salino, A",NA,NA,NA,NA,NA
"383","2020-02-11 18:26:08-03","UFMG","BHCB-SL","90399","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Pseudolycopodiella","caroliniana","Pseudolycopodiella caroliniana","(L.) Holub","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre em campo limpo úmido.",NA,"9970","2004","10","31","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Salino, A",NA,NA,NA,NA,NA
"384","2020-02-11 18:26:08-03","UFMG","BHCB-SL","90327","PreservedSpecimen","Plantae",NA,NA,NA,"Lycopodiaceae","Pseudolycopodiella","tatei","Pseudolycopodiella tatei","(A.C.Sm.) Holub","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288028","-18.191556",NA,NA,"Terrestre em campo limpo úmido.",NA,"9898","2004",NA,NA,"América","Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.288028","-18.191556","1150","1350",NA,"BHCB016136",NA,"Øllgaard, BO","2014","08",NA,NA,NA
"385","2019-11-07 11:20:09-03","UFMG","BHCB-SL","90394","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Pteris","decurrens","Pteris decurrens","C.Presl","Salino, A","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre em mata de galeria.",NA,"9965","2004","10","31","América","APA Felício.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"386","2020-02-11 18:26:37-03","UFMG","BHCB-SL","90353","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Radiovittaria","stipitata","Radiovittaria stipitata","(Kunze) E.H.Crane","Salino, A","Brasil","Minas Gerais","Felício dos Santos","-43.486497","-18.196694",NA,NA,"Rupícola em mata de vale encaixado.",NA,"9924","2004","10","30","América","APA Felício., Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata","-43.486497","-18.196694","1150","1350",NA,"BHCB002345","BHCB002345","Salino, A","2004","11",NA,NA,NA
"387","2019-11-07 11:17:07-03","UFMG","BHCB-SL","90429","PreservedSpecimen","Plantae",NA,NA,NA,"Dryopteridaceae","Rumohra","adiantiformis","Rumohra adiantiformis","(G.Forst.) Ching","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288278","-18.186361",NA,NA,"Terrestre em mata de Galeria.",NA,"10000","2004","11","01","América","APA Felício dos Santos., Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e capões de Mata.","-43.288278","-18.186361","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"388","2019-11-07 11:20:34-03","UFMG","BHCB-SL","139579","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","flexuosa","Selaginella flexuosa","Spring","Almeida, TE; Echternacht, LA; Bastos, TV; Santos, AMO","Brasil","Minas Gerais","Felício dos Santos","-43.252833","-18.233917",NA,NA,"Erva terrestre a margem de córrego, no interior de mata de galeria",NA,"2295","2010",NA,NA,"América","APA Felício., Caminho para a Cachoeira do Sumidouro. Campo rupestre","-43.252833","-18.233917","1140","1140",NA,NA,NA,"Heringer, G","2010","04","23",NA,NA
"389","2019-11-07 11:20:50-03","UFMG","BHCB-SL","90413","PreservedSpecimen","Plantae",NA,NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre em campo limpo úmido.",NA,"9984","2004",NA,NA,"América","APA Felício dos Santos., Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Heringer, G","2011","02",NA,NA,NA
"390","2019-11-07 11:19:11-03","UFMG","BHCB-SL","108176","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Serpocaulon","triseriale","Serpocaulon triseriale","(Sw.) A.R.Sm.","Viana, PL; Sobral, M; Antunes, K; Bispo, H; Bispo, F","Brasil","Minas Gerais","Felício dos Santos","-43.25","-18.216667",NA,NA,"Epífita em Attalea sp. em floresta estacional.",NA,"2849","2006","11","15","América","Cachoeira do Sumidouro","-43.25","-18.216667","1200","1200",NA,NA,NA,"Salino, A","2008","05",NA,NA,NA
"391","2019-11-07 11:17:31-03","UFMG","BHCB-SL","90401","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Trichomanes","cristatum","Trichomanes cristatum","Kaulf.","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre em Mata de Galeria.",NA,"9972","2004","10","31","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Áreas com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"392","2020-02-11 18:25:47-03","UFMG","BHCB-SL","90426","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Trichomanes","pellucens","Trichomanes pellucens","Kunze","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288278","-18.186361",NA,NA,"Rupícola em mata.",NA,"9997","2004","11","01","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Áreas com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.288278","-18.186361","1150","1350",NA,NA,NA,"Salino, A","2005","06",NA,NA,NA
"393","2019-11-07 11:17:34-03","UFMG","BHCB-SL","90318","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Trichomanes","pilosum","Trichomanes pilosum","Raddi","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288028","-18.191556",NA,NA,"Rupícola em mata entre afloramentos.",NA,"9889","2004","10","29","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.288028","-18.191556","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"394","2019-11-07 11:17:38-03","UFMG","BHCB-SL","90425","PreservedSpecimen","Plantae",NA,NA,NA,"Hymenophyllaceae","Trichomanes","polypodioides","Trichomanes polypodioides","L.","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.288278","-18.186361",NA,NA,"Epífita em caule de Cyathea, em mata.",NA,"9996","2004","11","01","América","APA Felício, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Áreas com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.288278","-18.186361","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"395","2020-02-11 18:26:37-03","UFMG","BHCB-SL","90410","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Tryonia","schwackeana","Tryonia schwackeana","(Christ) Schuettp., J.Prado & A.T.Cochran","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","Brasil","Minas Gerais","Felício dos Santos","-43.284778","-18.210389",NA,NA,"Terrestre; Na borda de mata. Área com diversas formações campestres, Mata de Galeria e Capões da Mata",NA,"9981","2004","10","31","América","APA Felício., Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos.","-43.284778","-18.210389","1150","1350",NA,"BHCB048943",NA,"Salino, A",NA,NA,NA,NA,NA
"396","2019-11-07 11:20:26-03","UFMG","BHCB-SL","90315","PreservedSpecimen","Plantae",NA,NA,NA,"Pteridaceae","Vittaria","graminifolia","Vittaria graminifolia","Kaulf.","Salino, A","Brasil","Minas Gerais","Felício dos Santos","-43.288028","-18.191556",NA,NA,"Rupícola em mata entre afloramento",NA,"9886","2004","10","29","América","APA Felício.","-43.288028","-18.191556","1150","1350",NA,NA,NA,"Salino, A","2004","11",NA,NA,NA
"397","2019-05-06 12:00:19-03","UFU","HUFU","54135","S","Plantae",NA,NA,NA,"Melastomataceae","Pterolepis","alpestris","Pterolepis alpestris","(DC.) Triana","Viana, P.L.; Mota, N.F.O.; Giorni, V. & Novaes, R.M.L.","Brasil","Minas Gerais","Felício dos Santos","-43.466667","-18.283333",NA,NA,"Arbusto de flores roxas.; Campo rupestre.",NA,"3708","2008","08","29",NA,"APA Felício, Mata do Isidoro e arredores.","-43.466667","-18.283333","1320","1320",NA,"HUFU00066352","HUFU00066352","Versiane, A.F.A.","2015","04",NA,NA,NA
"398","2019-05-06 11:59:30-03","UFU","HUFU","45286","S","Plantae",NA,NA,NA,"Melastomataceae","Lithobium","cordatum","Lithobium cordatum","Bong.","Viana, P.L.; Menini-Neto, L.; Konno, T.U.P.; Salimena, F.R.; Bispo, H. & Bispo, F.","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,"Campo rupestre.","auto","2165","2006","06","11",NA,"APA Felício",NA,NA,NA,NA,NA,"HUFU00037747","HUFU00037747","Romero, R.","2011","09","09",NA,NA
"399","2019-05-06 11:53:24-03","UFU","HUFU","58607","S","Plantae",NA,NA,NA,"Asteraceae","Lepidaploa",NA,"Lepidaploa",NA,"Costa, F.N.; al. & et","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,"Arbusto, folhas discolores e flores lilases.; Mata de encosta","auto","450","2002","06","19",NA,"Comunidade do Gavião, Trilha para Serra do Sumidouro, próximo à Serra do Gavião. Mata de encosta. na borda da mata",NA,NA,NA,NA,NA,"HUFU00047049","HUFU00047049",NA,NA,NA,NA,NA,NA
"400","2019-05-06 11:59:30-03","UFU","HUFU","54140","S","Plantae",NA,NA,NA,"Melastomataceae","Leandra","salicina","Leandra salicina","(DC.) Cogn.","Viana, P.L.; Mota, N.F.O.; Giorni, V. & Novaes, R.M.L.","Brasil","Minas Gerais","Felício dos Santos","-43.246898651123","-18.0771999359131","21878",NA,"Em pedras ao longo do riacho em interior de floresta.","auto","3679","2008","08","29",NA,"Mata do Isidoro, APA Felício.",NA,NA,NA,NA,NA,"HUFU00061440","HUFU00061440","Romero, R.","2009","02",NA,NA,NA
